"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"""Why Is There No Marijuana Leaf Emoji?...Or A Marijuana Peace Pipe?...Or A Marijuana Left Handed Cigarette?...Or Protest Emoji?...Dammit!""",FALSE,0,NA,2017-04-26 14:38:19,FALSE,NA,"857242442545991680",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","3_n_ONE",1,FALSE,FALSE,NA,NA
"kids in the mainland worship marijuana and other drugs, kids at SAHS just worship the cigarette.",FALSE,2,NA,2017-04-26 14:38:01,FALSE,NA,"857242364255055873",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Soju_Dad",1,FALSE,FALSE,NA,NA
"Only a matter of time before the @NFL legalize marijuana use for it's players",FALSE,1,NA,2017-04-26 14:37:29,FALSE,NA,"857242232700665856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pachino__",1,FALSE,FALSE,NA,NA
"Forshay says he brought alcohol, marijuana and cocaine to Log Bay Day. Says he used coke throughout day with his wife.",FALSE,1,NA,2017-04-26 14:37:12,FALSE,NA,"857242159497572352",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","MattHunterTV",0,FALSE,FALSE,NA,NA
"Aaron Hernandez's Body Tested Positive for Synthetic Marijuana During Autopsy https://t.co/FA644JOx2k",FALSE,0,NA,2017-04-26 14:37:01,FALSE,NA,"857242113129558016",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KreativFilmWork",0,FALSE,FALSE,NA,NA
"There are four people in the #US who not only can get #legal marijuana, but the federal government sends it to them, free.",FALSE,3,NA,2017-04-26 14:37:00,FALSE,NA,"857242112072593408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IHSANKHAN_1",0,FALSE,FALSE,NA,NA
"Half of the teams locker rooms in the NFL are smoking marijuana #NotABigDeal",FALSE,1,NA,2017-04-26 14:36:59,FALSE,NA,"857242106854768640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pachino__",1,FALSE,FALSE,NA,NA
"@drunkiim That's awesome! Here's a cool article about how it works, if youre interested in the science <ed><U+00A0><U+00BD><ed><U+00B4><U+00AC>
https://t.co/if8GWsTvhr",FALSE,2,"drunkiim",2017-04-26 14:36:33,FALSE,"857238995989921793","857241998104940546","123401682","<a href=""http://engagor.com"" rel=""nofollow"">Engagor</a>","chill_license",1,FALSE,FALSE,NA,NA
"@HalifaxReTales Liberals like their NSLC monopoly, plus marijuana legalisation.. Don't see any party going for it unfortunately.",FALSE,0,"HalifaxReTales",2017-04-26 14:36:26,FALSE,"857224096333135874","857241966190440450","465512204","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thejimpster",0,FALSE,FALSE,NA,NA
"I got my medical marijuana card on 4/20 <ed><U+00A0><U+00BD><ed><U+00B6><U+0096><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>",FALSE,1,NA,2017-04-26 14:35:48,FALSE,NA,"857241809994604547",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Cbr_Ej1_Queen",0,FALSE,FALSE,NA,NA
"Awareness is key, and I put a different image to ""Marijuana.""",FALSE,0,NA,2017-04-26 14:35:31,FALSE,NA,"857241734836826112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LaLaJesusWeedIt",0,FALSE,FALSE,NA,NA
"Forshay said ""dab"" high of concentrated marijuana is stronger than a regular weed high.",FALSE,0,NA,2017-04-26 14:35:26,FALSE,NA,"857241715580837889",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PS_CrimeCourts",0,FALSE,FALSE,NA,NA
"On marijuana, might be worth the while to explore export opportunities now that some developed world has legalised it.",FALSE,0,NA,2017-04-26 14:35:12,FALSE,NA,"857241657888063492",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chenchotn",0,FALSE,FALSE,NA,NA
"Forshay said West said ""I have really good dabs"" of marijuana.",FALSE,1,NA,2017-04-26 14:34:44,FALSE,NA,"857241541454311424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MulhollandWNYT",1,FALSE,FALSE,NA,NA
"Forshay said West was in water when Forshay smoked marijuana with Marry. West told him ""I have really good dabs"" but they had gotten wet.",FALSE,0,NA,2017-04-26 14:34:42,FALSE,NA,"857241530104520706",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PS_CrimeCourts",0,FALSE,FALSE,NA,NA
"A deposit ain't gon solve all of my problems 
Had a $20 blew it all on marijuana",FALSE,1,NA,2017-04-26 14:34:07,FALSE,NA,"857241382632792064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NiceNoahnya",0,FALSE,FALSE,NA,NA
"Forshay says Matt Marry offered him a ""dab,"" or concentrated marijuana. ""I said blatantly, 'Duh … of course I do.'""",FALSE,0,NA,2017-04-26 14:34:05,FALSE,NA,"857241377373118464",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nedcampbell",0,FALSE,FALSE,NA,NA
"CO Supreme Court affirms local control in dismissing lawsuit: https://t.co/bAGnpsQsGG",FALSE,1,NA,2017-04-26 14:33:51,FALSE,NA,"857241318329696256",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MatthewDSMeyer",1,FALSE,FALSE,NA,NA
"@GarnettGenuis Facebook conversation going on in your #Constituency Report from the Hill on #marijuana law. Would like your comments.",FALSE,1,"GarnettGenuis",2017-04-26 14:33:37,FALSE,NA,"857241260125437952","235122381","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","paulabeauregard",0,FALSE,FALSE,NA,NA
"@VICELAND 100  0/0 support legal medical marijuana! Especially in light of cancer tx n new development,s !! The opioid) heroin is f##g crazy",FALSE,1,"VICELAND",2017-04-26 14:33:33,FALSE,NA,"857241241628573697","3806553495","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nypro52",0,FALSE,FALSE,NA,NA
"My custom emblem is gonna be a swastika made from penises with a marijuana leaf backdrop

#CallOfDutyWWII",FALSE,0,NA,2017-04-26 14:33:26,FALSE,NA,"857241213531033600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YamazakiJones",0,FALSE,FALSE,NA,NA
"Upon arrival of #AlexWest's boat, Forshay says West's passenger Matt Marry offered him ""a dab,"" which is concentrated marijuana.",FALSE,0,NA,2017-04-26 14:33:18,FALSE,NA,"857241180886716417",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","MattHunterTV",0,FALSE,FALSE,NA,NA
"Denver marijuana shops get green light to stay open until 10 p.m. https://t.co/UAa0jlbd5q",FALSE,0,NA,2017-04-26 14:33:14,FALSE,NA,"857241163820134400",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","Laurenashley321",0,FALSE,FALSE,NA,NA
"Denver marijuana shops get green light to stay open until 10 p.m. https://t.co/Hs4l5hgi3P",FALSE,0,NA,2017-04-26 14:33:09,FALSE,NA,"857241140239753218",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","lovelylynx321",0,FALSE,FALSE,NA,NA
"Marijuana is the only thing that can keep me level in my crazy head. It's my medicine. But society is trying to keep me from it.",FALSE,0,NA,2017-04-26 14:32:22,FALSE,NA,"857240942797082624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Frisky706",1,FALSE,FALSE,NA,NA
"Forshay testifies that West boat ties off to his and Matt Marry, West passenger, asks Forshay if he wants a dab of marijuana.",FALSE,0,NA,2017-04-26 14:32:18,FALSE,NA,"857240927169126400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MulhollandWNYT",1,FALSE,FALSE,NA,NA
"Forshay tells of conversation with Matt Marry, who was on West boat, about Marry offer of a ""dab"" of marijuana",FALSE,0,NA,2017-04-26 14:32:17,FALSE,NA,"857240925025820674",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PS_CrimeCourts",0,FALSE,FALSE,NA,NA
"@RachelFeltman Marijuana maybe. But not hot peppers.",FALSE,0,"RachelFeltman",2017-04-26 14:32:14,FALSE,"857239893218557953","857240911234965504","22270118","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rockuntildawn",0,FALSE,FALSE,NA,NA
"@CNN EpiPen $600 (2 injectors)
Cocaine $50 (1 gram)
Marijuana $10 (1 gram)

Mylan should pay for it.

#ElChapoForDrugCzar",FALSE,0,"CNN",2017-04-26 14:32:13,FALSE,"857236828394532864","857240907581710337","759251","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sportmeister",0,FALSE,FALSE,NA,NA
"Revenues in Lucrative Legal Marijuana and CBD-Oil Markets Continue to Climb in Hand With … https://t.co/xNjnBFvhZA",FALSE,0,NA,2017-04-26 14:32:12,FALSE,NA,"857240903441944578",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","weedtronic",0,FALSE,FALSE,NA,NA
"What would legalizing weed in Canada mean?  https://t.co/bQXmK3OJZQ",FALSE,0,NA,2017-04-26 14:32:00,FALSE,NA,"857240850035855360",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VBochagova4",0,FALSE,FALSE,NA,NA
"Just doing what I wanna 
This ain't marijuana 
Please don't tell my mama 
-@abdashsoul 
#HTownTakeover",FALSE,0,NA,2017-04-26 14:31:59,FALSE,NA,"857240845774467072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","davidb4093",0,FALSE,FALSE,NA,NA
"A Veteran Returned Home With PTSD And Pain, So He Became A Medical Marijuana Patient  https://t.co/xmWpRGdfF2",FALSE,0,NA,2017-04-26 14:31:42,FALSE,NA,"857240777986068486",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TGScolorado",1,FALSE,FALSE,NA,NA
"@MassRoots Remember, if you are in any way a proponent of keeping marijuana illegal or the war on drugs, you can't be a real conservative.",FALSE,0,"MassRoots",2017-04-26 14:31:36,FALSE,"857063768873979905","857240751788437504","451636774","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ptsk",0,FALSE,FALSE,NA,NA
"@CDCarter13 /looks up through cloud of marijuana smoke while chewing a taco they've talked about for weeks

""Whoa brah""",FALSE,0,"CDCarter13",2017-04-26 14:31:26,FALSE,"857238883905482752","857240708524249088","382798676","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SullyFootball",0,FALSE,FALSE,NA,NA
"@CP24 The @LCBO has outed itself as an unreliable sole seller for #Marijuana with its constant strike threat. 
#MMJ… https://t.co/eyTNehTPte",FALSE,0,"CP24",2017-04-26 14:31:25,TRUE,"857075088897826816","857240705466601472","19636948","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","ForgeRat",0,FALSE,FALSE,NA,NA
"@MarcosHere @fulch22 @undisputed @NFLonFOX @joelklatt No it isn't. Read! https://t.co/BiZhV6HJt2",FALSE,0,"MarcosHere",2017-04-26 14:31:02,FALSE,"857095946668310528","857240608892760064","831135683423002624","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DMAC101699",0,FALSE,FALSE,NA,NA
"Liberals on drugs. https://t.co/npOwbIrfPd",FALSE,0,NA,2017-04-26 14:31:02,FALSE,NA,"857240607919656960",NA,"<a href=""http://linkis.com"" rel=""nofollow"">Linkis: turn sharing into growth</a>","RocketYeah3",0,FALSE,FALSE,NA,NA
"UConn Researchers Probe Health Benefits of Marijuana and Chili Peppers",FALSE,0,NA,2017-04-26 14:30:44,FALSE,NA,"857240532107509760",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","LorenaDisraeli",0,FALSE,FALSE,NA,NA
"@Forbes But you want to legalize marijuana?",FALSE,0,"Forbes",2017-04-26 14:30:42,FALSE,"857222991616364544","857240524893429760","91478624","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TomJoadFan1",0,FALSE,FALSE,NA,NA
"@SheriFew what is your stance on legalization of marijuana, LGBTQ+ rights and freedom of religion?",FALSE,0,"SheriFew",2017-04-26 14:29:35,FALSE,NA,"857240243841454081","138855533","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cakepr0",0,FALSE,FALSE,NA,NA
"$UBQU chart showing MAJOR ROOM to EXPLODE &gt; https://t.co/tv7Gt6UkSX @tvp101 $PNPL  $TRTC  $AXIM  #potstocks",FALSE,0,NA,2017-04-26 14:29:11,FALSE,NA,"857240143522037760",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","youngstockman",0,FALSE,FALSE,NA,NA
"What would legalizing weed in Canada mean?  https://t.co/pm25E5Xx0b",FALSE,0,NA,2017-04-26 14:29:10,FALSE,NA,"857240139516530689",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ALaverycheva92",0,FALSE,FALSE,NA,NA
"Justin Trudeau’s not-so-excellent marijuana townhall https://t.co/pRRwLoE65J",FALSE,0,NA,2017-04-26 14:29:08,FALSE,NA,"857240131408846850",NA,"<a href=""http://daggamagazine.com"" rel=""nofollow"">Dagga Magazine</a>","DaggaMagazine",0,FALSE,FALSE,NA,NA
"Rolling marijuana that's a true vaCAAAAAtion",FALSE,0,NA,2017-04-26 14:29:07,FALSE,NA,"857240126862372870",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_Terribilis",0,FALSE,FALSE,NA,NA
"3 Arrested In Whitfield County; 15 Pounds Of Marijuana Is Seized https://t.co/0AHc6xUP9B",FALSE,0,NA,2017-04-26 14:29:05,FALSE,NA,"857240119782252544",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Chattanoogancom",0,FALSE,FALSE,NA,NA
"Revenues in Lucrative Legal Marijuana and CBD-Oil Markets Continue to Climb in Hand With … https://t.co/B2R9dNtXtJ",FALSE,0,NA,2017-04-26 14:29:03,FALSE,NA,"857240109917257728",NA,"<a href=""http://daggamagazine.com"" rel=""nofollow"">Dagga Magazine</a>","DaggaMagazine",0,FALSE,FALSE,NA,NA
"Labor and Employment Alert: Court Holds That Selling Medical Marijuana at Work Is Not Protected … https://t.co/7pOPlvqW9U",FALSE,0,NA,2017-04-26 14:29:02,FALSE,NA,"857240104561131520",NA,"<a href=""http://daggamagazine.com"" rel=""nofollow"">Dagga Magazine</a>","DaggaMagazine",0,FALSE,FALSE,NA,NA
"@SenTedCruz Just legalize and tax marijuana for the whole country and then drug crossings will go down, crime will… https://t.co/RTWKwXByQw",FALSE,0,"SenTedCruz",2017-04-26 14:28:30,TRUE,"856953895901384707","857239969781485569","1074480192","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ashcat_Fla",0,FALSE,FALSE,NA,NA
"Marijuana legalization full of holes, says MP #CannabisAct https://t.co/QJXKoh95hM",FALSE,3,NA,2017-04-26 14:27:47,FALSE,NA,"857239788948041730",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CanadaPotstocks",2,FALSE,FALSE,NA,NA
"@Banks_Todd @barbara_starr62 @ec_minister @cathmckenna @Scott_Gilmore @macleans Perhaps she is the ""tester"" for the… https://t.co/XlhQhk6Eom",FALSE,2,"Banks_Todd",2017-04-26 14:27:41,TRUE,"857021051821318148","857239764361203712","915477338","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TjhVerboten",1,FALSE,FALSE,NA,NA
"https://t.co/3UrqfIhBr2 Exogenous cannabinoids such as marijuana and endogenous cannabinoids function through the same receptors that prom…",FALSE,0,NA,2017-04-26 14:27:32,FALSE,NA,"857239726516051969",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","ScoopSquid",0,FALSE,FALSE,NA,NA
"Lots of skunky marijuana around Metro Transit stations the last couple days. Commuting to work shouldn't involve a contact high.",FALSE,3,NA,2017-04-26 14:26:31,FALSE,NA,"857239470902583296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KevinGallatin",0,FALSE,FALSE,NA,NA
"What's your favorite way to smoke!? 
#FruitCollective #marijuana <ed><U+00A0><U+00BD><ed><U+00B2><U+009A>",FALSE,21,NA,2017-04-26 14:25:44,FALSE,NA,"857239274806059012",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FruitCollective",2,FALSE,FALSE,NA,NA
"@JuliaSayers Marijuana works wonders!",FALSE,0,"JuliaSayers",2017-04-26 14:25:43,FALSE,"857237554692837380","857239270242869248","24013638","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kickbackattack",0,FALSE,FALSE,NA,NA
"@SheWent2_JaredZ @Jballer239 @_bigplayslay23 @tigers @nflcommish I'm for marijuana being legal for medical use and… https://t.co/aoA0BDbZMi",FALSE,0,"SheWent2_JaredZ",2017-04-26 14:24:48,TRUE,"857237986542530565","857239041984614401","42454093","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","30Batman313",0,FALSE,FALSE,NA,NA
"""Oh Lawr Lawr, Hail Mary and marijuana, times is hard.""",FALSE,0,NA,2017-04-26 14:24:45,FALSE,NA,"857239026528653312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lawrencegodbolt",0,FALSE,FALSE,NA,NA
"Every time I tell my grandma I'm teaching a marijuana education class she says ""are you teaching them how to smoke it?""",FALSE,3,NA,2017-04-26 14:24:07,FALSE,NA,"857238869682528256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kayla_nicole128",0,FALSE,FALSE,NA,NA
"Pretty much anything that starts with M I love. Marijuana, music, movies, men, Michael j fox, ect. ect.",FALSE,1,NA,2017-04-26 14:23:14,FALSE,NA,"857238645194997760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","baileybowie10",0,FALSE,FALSE,NA,NA
"@NYPD106Pct The only dangerous thing about marijuana is that its still illegal. You Police &amp; your #BlueLivesMatter are dangerous!",FALSE,0,"NYPD106Pct",2017-04-26 14:23:11,FALSE,"855786200526966788","857238634935799809","2374067010","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SensiDreams",0,FALSE,FALSE,NA,NA
"if a marijuana crop caught on fire would th firefighters who breathed in any smoke extinguishing it get fired for getting high on the job",FALSE,29,NA,2017-04-26 14:23:04,FALSE,NA,"857238602350305281",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cemctery",12,FALSE,FALSE,NA,NA
"Some one is smoking in my lecture and my professor just stopped the class and said ""hmmm it smells like marijuana in here"" and continues on",FALSE,5,NA,2017-04-26 14:22:54,FALSE,NA,"857238561334202369",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OMcAneny",0,FALSE,FALSE,NA,NA
"@CowboyGuwop @tee_paine_76 @OtterQueen @HelloJohnBarbee @rikki_bon @machomariaa @madchad412 @NYPD106Pct Yea, like c… https://t.co/gV5jK4LiTB",FALSE,4,"CowboyGuwop",2017-04-26 14:22:32,TRUE,"856961796757835778","857238467872534530","250202213","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TazzTaylor3",0,FALSE,FALSE,NA,NA
"@SheWent2_JaredZ @Jballer239 @_bigplayslay23 @tigers @nflcommish According to Presidents Hoover in 1930 marijuana is a drug",FALSE,0,"SheWent2_JaredZ",2017-04-26 14:22:12,FALSE,"857237868661571584","857238387106992128","42454093","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","30Batman313",0,FALSE,FALSE,NA,NA
"Marijuana decriminalization: Why is Trudeau creating legal limbo? https://t.co/XwEUbyMDZT",FALSE,0,NA,2017-04-26 14:20:59,FALSE,NA,"857238077965824001",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","420Kushs",0,FALSE,FALSE,NA,NA
"Medical marijuana sales growing north of Boston https://t.co/6Hq6eJuX2j",FALSE,0,NA,2017-04-26 14:20:51,FALSE,NA,"857238047800406016",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","GlobeMetro",0,FALSE,FALSE,NA,NA
"Taking medical marijuana across state boarders = felony. Taking non-medical marijuana across US boarder = amnesty @IngrahamAngle",FALSE,0,NA,2017-04-26 14:20:28,FALSE,NA,"857237950576427009",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","msoulpatch",0,FALSE,FALSE,NA,NA
"Go ahead and try marijuana's health benifits for yourself. Here's 10% off so you can see for yourself #weed #medical",FALSE,0,NA,2017-04-26 14:20:25,FALSE,NA,"857237936026263556",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","mary_jane0018",0,FALSE,FALSE,NA,NA
"@1a I love it, marijuana is illegal in Texas, but the state purchases drugs illegally to execute prisoners.",FALSE,1,"1a",2017-04-26 14:20:15,FALSE,NA,"857237894859300864","793442243734544384","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jtpryan",0,FALSE,FALSE,NA,NA
"What Marijuana Legalization in Canada Could Mean for the United States https://t.co/QSyiz8MI27",FALSE,0,NA,2017-04-26 14:20:00,FALSE,NA,"857237832578076673",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","BCBD1ANDONLY",0,FALSE,FALSE,NA,NA
"Marijuana would be more appealing to me if the smell wasn't atrocious",FALSE,3,NA,2017-04-26 14:19:33,FALSE,NA,"857237718090342400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","whiteguyandrew",0,FALSE,FALSE,NA,NA
"#ENEWSCHAT Jamaica's govt mocked for its slow pace towards issuing marijuana licenses including the development of medical marijuana",FALSE,1,NA,2017-04-26 14:19:21,FALSE,NA,"857237668001976322",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IrishandChin",0,FALSE,FALSE,NA,NA
"one person followed me // automatically checked by https://t.co/l039ZO36jc",FALSE,0,NA,2017-04-26 14:18:53,FALSE,NA,"857237549093462018",NA,"<a href=""http://fllwrs.com"" rel=""nofollow"">fllwrs</a>","Marijuana_Life",0,FALSE,FALSE,NA,NA
"@Omojuwa I wonder what type of marijuana my ex president dey smoke self",FALSE,3,"Omojuwa",2017-04-26 14:18:49,FALSE,"857235718351048704","857237536229515269","115628224","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Alidinar2",2,FALSE,FALSE,NA,NA
"Isn't it hilarious that the same liberals fighting for marijuana legalization are also against ""big tobacco"" &amp; smoking? #liberallogic",FALSE,7,NA,2017-04-26 14:18:35,FALSE,NA,"857237474560618496",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pastor_thompson",3,FALSE,FALSE,NA,NA
"My professor is ranting about how marijuana shouldn't illegal <ed><U+00A0><U+00BE><ed><U+00B4><U+00B7><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><U+200D><U+2640><U+FE0F>",FALSE,0,NA,2017-04-26 14:18:35,FALSE,NA,"857237473814089730",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gissellealee_",0,FALSE,FALSE,NA,NA
".@LowellSunNews editorial: “Keep state treasurer in charge of marijuana” https://t.co/L8ncdsvTKs",FALSE,2,NA,2017-04-26 14:17:51,FALSE,NA,"857237292569821184",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MassTreasury",2,FALSE,FALSE,NA,NA
"Marijuana-Infused Artisan Chocolates : Annie's Edibles | @scoopit https://t.co/SyV4acA3Kp",FALSE,0,NA,2017-04-26 14:17:45,FALSE,NA,"857237266778947584",NA,"<a href=""http://www.scoop.it"" rel=""nofollow"">Scoop.it</a>","emmapeel002",0,FALSE,FALSE,NA,NA
"@GovMarkDayton @kdaudt @DaveBakerMN @JohnMarty @RepTonyAlbright @PatGarofalo @JoycePeppin @mnhousegop… https://t.co/stblVHq0JF",FALSE,0,"IHateFresca",2017-04-26 14:17:29,TRUE,"857235879273918464","857237199187783681","717592318539210752","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","IHateFresca",0,FALSE,FALSE,NA,NA
"I had a dream where I was growing a marijuana plant in my room &amp; im my sleep it grew and it started to attack me and try'd to kill me.",FALSE,1,NA,2017-04-26 14:17:23,FALSE,NA,"857237173728366592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kyaaaale",0,FALSE,FALSE,NA,NA
"#DYK: 1/3 of teenagers who live in states with medical marijuana laws get their pot from other people's prescriptions.",FALSE,0,NA,2017-04-26 14:16:50,FALSE,NA,"857237034439757824",NA,"<a href=""http://tool.likeablebusiness.com/"" rel=""nofollow"">Likeable Business</a>","RosasCirigliano",0,FALSE,FALSE,NA,NA
"Court holds that selling medical marijuana at work is not protected conduct. Read our latest L&amp;E Alert to learn more https://t.co/VsJMer4HKh",FALSE,0,NA,2017-04-26 14:16:50,FALSE,NA,"857237033508589569",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","voryslaw",0,FALSE,FALSE,NA,NA
"Medical marijuana for back pain https://t.co/3QmQUEPpQq",FALSE,0,NA,2017-04-26 14:16:49,FALSE,NA,"857237032149635072",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","weedtronic",0,FALSE,FALSE,NA,NA
"‘You’re privileged’: Mulcair blasts Justin Trudeau for ‘hypocrisy’ on marijuana possession charges https://t.co/TDuUo58Su4 #canada",FALSE,0,NA,2017-04-26 14:16:43,FALSE,NA,"857237004374994944",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","canada_agent",0,FALSE,FALSE,NA,NA
"@kaiamar @laurenduca (1/2)I know a little about the history- the paper industry really pushed for marijuana prohibition,",FALSE,1,"kaiamar",2017-04-26 14:16:27,FALSE,"857227454183874560","857236937362604032","17447828","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","spherituality",0,FALSE,FALSE,NA,NA
"The best cigar wraps for blunts. https://t.co/myB5o5SYtp #marijuana  @LegalSmokeShop7",FALSE,0,NA,2017-04-26 14:16:25,FALSE,NA,"857236928365826049",NA,"<a href=""http://stonerthings.com"" rel=""nofollow"">TweetBot-@GSMChristian</a>","StonerThingsCom",0,FALSE,FALSE,NA,NA
"Like the war on drugs in America,  by making it illegal to access marijuana and not providing centres for quiting the addiction...",FALSE,1,"MagnesiumCl",2017-04-26 14:16:02,FALSE,"857236603705544708","857236835428311040","92757238","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MagnesiumCl",0,FALSE,FALSE,NA,NA
